 
 SAP2000 v20.2.0 File: MODELB33  KN, m, C Units  PAGE 1
 m/d/yy h:mm:ss
 
 HP
 
 
 T I M E   H I S T O R Y   D A T A 
 
 CASE  Hammer_excitation
 FUNCTION  Joint121:  Joint 121  Acceleration  UZ    
 FUNCTION  Joint124:  Joint 124  Acceleration  UZ    
 FUNCTION  Joint129:  Joint 129  Acceleration  UZ    
 FUNCTION  Joint133:  Joint 133  Acceleration  UZ    
 FUNCTION  Joint137:  Joint 137  Acceleration  UZ    
 FUNCTION  Joint145:  Joint 145  Acceleration  UZ    
 FUNCTION  Joint143:  Joint 143  Acceleration  UZ    
 FUNCTION  Joint148:  Joint 148  Acceleration  UZ    
 FUNCTION  Joint152:  Joint 152  Acceleration  UZ    
 FUNCTION  Joint156:  Joint 156  Acceleration  UZ    
 FUNCTION  Joint160:  Joint 160  Acceleration  UZ    
 FUNCTION  Joint164:  Joint 164  Acceleration  UZ    
 FUNCTION  Joint168:  Joint 168  Acceleration  UZ    
 FUNCTION  Input Energy:  Input Energy      
 
       TIME    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION
               Joint121    Joint124    Joint129    Joint133    Joint137    Joint145    Joint143    Joint148    Joint152    Joint156    Joint160    Joint164    Joint168 Input Energ
         0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
       0.01      3.1732     5.33155     6.22337     5.82206     4.45576     2.62079     0.78605     -0.7268    -1.75963    -2.26505    -2.31067    -1.82411    -0.98641   1.029E-05
       0.02     2.59603     4.64457      4.9407     3.42864     0.88135    -1.50109    -2.67247    -2.21818    -0.50746     1.53293     2.95998     3.01286      1.8039   1.007E-05
       0.03    -3.04413    -5.17072    -6.03655    -5.48564    -3.70676    -1.17886     1.44694     3.51833     4.56833     4.45446       3.389     1.90523     0.61028   1.007E-05
       0.04     2.02079     3.80615     4.69867     4.54214     3.51469     2.00808     0.45393    -0.81905    -1.64494    -1.99679    -1.95051    -1.52594    -0.83817   1.007E-05
       0.05     1.13542     1.39918     1.07264     0.29681    -0.64806    -1.47284    -1.98215    -2.11237    -1.90874     -1.4746    -0.89983    -0.38323    -0.03765   1.007E-05
       0.06    -2.51493    -4.80544    -5.44676    -4.15695    -1.44023      1.6518     3.98242     4.81085     4.07686     2.36514     0.47124    -0.59897    -0.65884   1.006E-05
       0.07     0.40226     0.92663     1.08491     0.79637     0.15533    -0.62952    -1.32585    -1.75826    -1.84988    -1.62001    -1.12257    -0.58434     -0.1508   1.006E-05
       0.08     2.25713      3.7042     3.78511     2.47586     0.34083    -1.73262    -2.93927    -2.90967    -1.84765    -0.39404      0.7353     1.04464     0.61856   1.006E-05
       0.09    -1.67716    -2.71832    -3.04403    -2.65543    -1.75615    -0.67044     0.26524     0.80671     0.87166     0.55251     0.07224    -0.30189    -0.35298   1.005E-05
        0.1    -0.72338    -1.15813    -1.36646    -1.35363    -1.19271    -0.99681    -0.86907    -0.85292    -0.90899    -0.93401    -0.81553    -0.53898     -0.1982   1.006E-05
       0.11     1.64852      2.3858      2.5499     2.24323     1.67304     1.06609     0.59477     0.33659     0.27231     0.31418     0.31607     0.27845     0.15454   1.007E-05
       0.12    -0.81733    -1.32238     -1.2402    -0.57776     0.38422     1.21811     1.54781     1.22568     0.40382    -0.53558    -1.14779    -1.19913    -0.71098   1.007E-05
       0.13    -0.18824    -0.13061     0.00786     0.22142     0.50728     0.85986     1.25603     1.64175     1.93295     2.03582     1.85098     1.41966     0.76466   1.007E-05
       0.14     1.05594     1.79961     1.83837     1.15783     0.08259    -0.87818     -1.2729    -0.92297    -0.00855     1.01748     1.68636     1.62413     0.92865   1.007E-05
       0.15    -0.06576     0.12133     0.42611     0.72299     0.84405     0.64918     0.09342    -0.73559    -1.62844    -2.31261    -2.53145    -2.17408    -1.26578   1.007E-05
       0.16    -0.89655     -1.5999    -1.83267    -1.52145    -0.78976     0.10435     0.88011     1.34361     1.44698     1.27523     0.94383     0.63412     0.34288   1.006E-05
       0.17     0.20002     0.00535     -0.3864    -0.86652    -1.27453    -1.45797    -1.32872    -0.89821    -0.27984     0.34316     0.78863       0.883     0.59545   1.006E-05
       0.18     0.56583      1.1035     1.55794     1.82305     1.77502     1.32948      0.5011    -0.56637    -1.62051    -2.37019    -2.59042    -2.17606    -1.23027   1.006E-05
       0.19    -0.85425    -1.46172    -1.80668    -1.86379    -1.66011    -1.25892    -0.74498     -0.2128     0.24468     0.54977     0.66462     0.57098     0.32358   1.006E-05
        0.2      0.0138    -0.03722    -0.31976    -0.80281    -1.30435    -1.57353    -1.41699    -0.80803     0.07747     0.92147       1.407     1.33682     0.77577   1.006E-05
       0.21     0.43461     0.96106     1.41973     1.69451     1.67564     1.30427     0.61104    -0.27145    -1.13342    -1.74582    -1.92315    -1.62432    -0.91811   1.007E-05
       0.22    -0.29314    -0.61625    -0.66907     -0.4016     0.08802     0.60686     0.96027     1.03889     0.85923     0.54162     0.22257     0.04418    -0.00252   1.007E-05
       0.23     0.11499     0.17465     0.17071     0.16041     0.22909      0.4517      0.8533     1.38306     1.91421     2.27459     2.29517     1.89322      1.0818   1.007E-05
       0.24     0.29975     0.67438     0.96975     1.10689     1.03481     0.74974     0.30286    -0.20846    -0.66485    -0.95675    -1.00007    -0.81843    -0.45239   1.007E-05
       0.25     0.01516     0.04249     0.12006     0.22275     0.30449     0.32095      0.2482     0.09198    -0.11368    -0.31611    -0.46855    -0.48624     -0.3359   1.007E-05
       0.26    -0.32404    -0.51998    -0.74372    -0.97812    -1.14005    -1.12006    -0.84388     -0.3258     0.31464     0.88495     1.20812     1.13068     0.68195   1.006E-05
