 
 SAP2000 v20.2.0 File: MODELB30  KN, m, C Units  PAGE 1
 m/d/yy h:mm:ss
 
 HP
 
 
 T I M E   H I S T O R Y   D A T A 
 
 CASE  Hammer_excitation
 FUNCTION  Joint121:  Joint 121  Acceleration  UZ    
 FUNCTION  Joint124:  Joint 124  Acceleration  UZ    
 FUNCTION  Joint129:  Joint 129  Acceleration  UZ    
 FUNCTION  Joint133:  Joint 133  Acceleration  UZ    
 FUNCTION  Joint137:  Joint 137  Acceleration  UZ    
 FUNCTION  Joint145:  Joint 145  Acceleration  UZ    
 FUNCTION  Joint143:  Joint 143  Acceleration  UZ    
 FUNCTION  Joint148:  Joint 148  Acceleration  UZ    
 FUNCTION  Joint152:  Joint 152  Acceleration  UZ    
 FUNCTION  Joint156:  Joint 156  Acceleration  UZ    
 FUNCTION  Joint160:  Joint 160  Acceleration  UZ    
 FUNCTION  Joint164:  Joint 164  Acceleration  UZ    
 FUNCTION  Joint168:  Joint 168  Acceleration  UZ    
 FUNCTION  Input Energy:  Input Energy      
 
       TIME    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION
               Joint121    Joint124    Joint129    Joint133    Joint137    Joint145    Joint143    Joint148    Joint152    Joint156    Joint160    Joint164    Joint168 Input Energ
         0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
       0.01     3.25642     5.49244     6.39167     5.91758     4.42608     2.46461     0.55103    -0.93443    -1.84741    -2.22168    -2.11815    -1.63057    -0.87292   1.031E-05
       0.02     2.50456     4.48716     4.81473     3.42204     1.01451     -1.2993    -2.54274    -2.12602    -0.39565     1.57838     2.85512     2.87715     1.71121   1.009E-05
       0.03    -3.20164    -5.48114    -6.37052    -5.69666    -3.70067     -0.9545     1.80532     3.82023     4.65269     4.31238     3.10789     1.62354     0.44996   1.008E-05
       0.04     2.16953     4.01943     4.88689     4.62367     3.44747     1.80378     0.17047    -1.06381    -1.75041    -1.95099     -1.7679    -1.32324     -0.7074   1.008E-05
       0.05     1.05116     1.26181     0.94732      0.2488    -0.58382    -1.30974    -1.78019     -1.9408    -1.82215    -1.49575    -1.02871    -0.52857    -0.13047   1.008E-05
       0.06    -2.55191    -4.83296     -5.4857    -4.22959    -1.53951     1.57662     4.01481     4.83936     3.98414      2.2237      0.4341    -0.62456     -0.6743   1.007E-05
       0.07     0.73734     1.52209     1.69436     1.15756      0.1102    -1.06572    -1.97794    -2.28167    -1.96097     -1.2983    -0.56162    -0.01702     0.18056   1.007E-05
       0.08     2.04209     3.33962     3.44708     2.33873     0.48603    -1.36276    -2.52161    -2.55964    -1.64388    -0.42183      0.4933     0.75488      0.4342   1.007E-05
       0.09    -1.83352    -3.02682    -3.37387    -2.85899    -1.74028    -0.44032     0.61148     1.07125      0.8915     0.31918     -0.3179    -0.68104    -0.57183   1.006E-05
        0.1    -0.46309    -0.76489    -1.01183    -1.19537     -1.3038     -1.3342     -1.2943    -1.18397    -1.00485    -0.76143    -0.45618      -0.153     0.04596   1.007E-05
       0.11     1.49204     2.12348     2.28532     2.08228     1.67852     1.23167     0.84859     0.54637     0.32606     0.19207     0.10723      0.0517     0.01364   1.008E-05
       0.12    -0.85216    -1.32488    -1.22062    -0.56248     0.37428     1.18308      1.5097     1.17971     0.34189    -0.59664    -1.21776    -1.26613    -0.76213   1.008E-05
       0.13     0.09804     0.36439     0.49705      0.4842      0.4211     0.45801     0.71266     1.21597     1.82897      2.2884     2.36382     1.93871     1.07346   1.008E-05
       0.14     0.88678     1.48413     1.52583     1.00723     0.18036    -0.56442    -0.88288    -0.58794      0.1709     0.97814     1.44075     1.34651     0.75806   1.008E-05
       0.15    -0.23584     -0.1827       0.118     0.54945     0.88629     0.89117     0.42872    -0.48113    -1.59404    -2.51535    -2.89144    -2.53099    -1.47523   1.008E-05
       0.16     -0.6602    -1.23661    -1.50349    -1.37556    -0.89414    -0.20323     0.51053     1.04903     1.32697     1.37664     1.23842     0.95509     0.54487   1.007E-05
       0.17     0.13829    -0.07969    -0.45625    -0.88696     -1.2292    -1.35493    -1.19858    -0.76197    -0.15715     0.42478     0.80937     0.87223     0.57934   1.007E-05
       0.18     0.48118     1.01395     1.49975     1.81565     1.81704     1.40164     0.57357    -0.53224    -1.65326    -2.47158    -2.73096    -2.32356    -1.33065   1.007E-05
       0.19    -0.62198    -1.08265    -1.43882    -1.66298    -1.70914    -1.53045    -1.11469    -0.49853      0.1859     0.74311     1.01567     0.93347      0.5438   1.007E-05
        0.2    -0.09485    -0.25715    -0.55331    -0.94002     -1.2791    -1.39707    -1.17304    -0.59261     0.18778     0.89053     1.26377     1.17774     0.68375   1.007E-05
       0.21     0.25179     0.64163      1.0887     1.48122      1.6539     1.45799      0.8418    -0.11907    -1.18188    -2.00886    -2.32549    -2.01141     -1.1474   1.008E-05
       0.22    -0.10952    -0.31688    -0.39184    -0.28033    -0.01137      0.3232      0.6146     0.76768     0.76446     0.65842     0.50581     0.34608      0.1842   1.008E-05
       0.23     0.12511     0.20511     0.21192     0.19864     0.25347     0.45983     0.85186     1.39114     1.94616     2.32526      2.3545     1.93893     1.10321   1.008E-05
       0.24     0.18121     0.51597      0.8383     1.05737     1.08806     0.88429     0.46383     -0.0811    -0.61697    -1.00649    -1.13811    -0.97387    -0.55663   1.008E-05
       0.25     0.16548     0.27701      0.3436     0.34633     0.28524     0.18102      0.0649    -0.04414     -0.1347    -0.20201    -0.25102    -0.26342    -0.19854   1.008E-05
       0.26    -0.34681    -0.58641    -0.81531    -1.00788    -1.09962    -1.01657    -0.71826    -0.21978     0.36982     0.87428     1.13482     1.05496     0.64148   1.007E-05
