 
 SAP2000 v20.2.0 File: MODELB6  KN, m, C Units  PAGE 1
 m/d/yy h:mm:ss
 
 HP
 
 
 T I M E   H I S T O R Y   D A T A 
 
 CASE  Hammer_excitation
 FUNCTION  Joint121:  Joint 121  Acceleration  UZ    
 FUNCTION  Joint124:  Joint 124  Acceleration  UZ    
 FUNCTION  Joint129:  Joint 129  Acceleration  UZ    
 FUNCTION  Joint133:  Joint 133  Acceleration  UZ    
 FUNCTION  Joint137:  Joint 137  Acceleration  UZ    
 FUNCTION  Joint145:  Joint 145  Acceleration  UZ    
 FUNCTION  Joint143:  Joint 143  Acceleration  UZ    
 FUNCTION  Joint148:  Joint 148  Acceleration  UZ    
 FUNCTION  Joint152:  Joint 152  Acceleration  UZ    
 FUNCTION  Joint156:  Joint 156  Acceleration  UZ    
 FUNCTION  Joint160:  Joint 160  Acceleration  UZ    
 FUNCTION  Joint164:  Joint 164  Acceleration  UZ    
 FUNCTION  Joint168:  Joint 168  Acceleration  UZ    
 FUNCTION  Input Energy:  Input Energy      
 
       TIME    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION
               Joint121    Joint124    Joint129    Joint133    Joint137    Joint145    Joint143    Joint148    Joint152    Joint156    Joint160    Joint164    Joint168 Input Energ
         0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
       0.01     3.20467     5.40213     6.30529      5.8889     4.49015     2.61985     0.76164    -0.75409    -1.77075    -2.25279    -2.28512    -1.79822    -0.97114   1.030E-05
       0.02      2.5835     4.61003     4.87437     3.34091     0.79179    -1.57612     -2.7275    -2.25872      -0.544      1.4925      2.9145     2.97087     1.77776   1.008E-05
       0.03    -3.07732    -5.24363    -6.11031     -5.5167    -3.66585    -1.06569     1.60134     3.66464     4.66256     4.48286     3.38249     1.89055     0.60342   1.007E-05
       0.04     2.04111     3.83377     4.71545     4.54695     3.51583     2.01528     0.47326    -0.78675    -1.60318    -1.95274    -1.91826    -1.50551     -0.8281   1.008E-05
       0.05      1.1156     1.37004     1.04192     0.25491    -0.71729    -1.57966      -2.123    -2.26984     -2.0595    -1.60138    -0.99976    -0.45436    -0.07538   1.007E-05
       0.06    -2.48774    -4.73119    -5.32128    -3.99702    -1.27117     1.80915     4.11893     4.92834     4.18211     2.46415     0.56948    -0.51589    -0.61055   1.006E-05
       0.07     0.40351     0.91074     1.02761     0.68607     -0.0013    -0.80743    -1.48848     -1.8701    -1.89098     -1.5975    -1.07596     -0.5436    -0.13259   1.006E-05
       0.08     2.25432     3.71824      3.8155     2.52025     0.39182    -1.68945    -2.92343    -2.93899    -1.92877    -0.51368     0.61716     0.95423     0.57309   1.007E-05
       0.09    -1.68624     -2.7559    -3.08695    -2.66699    -1.70442    -0.54378     0.45247     1.02033     1.07257     0.71338      0.1848    -0.23166     -0.3196   1.006E-05
        0.1    -0.74468    -1.21519    -1.46098    -1.48148    -1.34595    -1.16508     -1.0402    -1.01359    -1.04698    -1.04327    -0.90387    -0.60179     -0.2296   1.006E-05
       0.11     1.68417     2.49008     2.71883     2.45096      1.8823     1.24091     0.71069     0.38575     0.26316     0.26829     0.26698     0.24221     0.13792   1.008E-05
       0.12    -0.84696    -1.40142    -1.35866    -0.72067     0.23922     1.10013     1.48684     1.24255     0.49982    -0.38459    -0.99085    -1.07792    -0.65152   1.008E-05
       0.13    -0.15702    -0.05488     0.09525      0.2858     0.52228     0.81454     1.15663     1.50794     1.79041      1.9081      1.7557     1.36078     0.73962   1.008E-05
       0.14      1.0619     1.81511     1.87472      1.2271     0.19009    -0.73946    -1.12252    -0.78714      0.0902     1.07102     1.70744     1.62675     0.92554   1.008E-05
       0.15    -0.12334    -0.01997     0.22635      0.5061     0.65238     0.51269     0.02285    -0.74766     -1.6008    -2.26761    -2.49234    -2.14745    -1.25264   1.007E-05
       0.16    -0.84084    -1.47043     -1.6506    -1.31984    -0.60641     0.23574     0.93817     1.32458     1.36532     1.15926     0.82789     0.54767     0.30168   1.006E-05
       0.17     0.16822    -0.06025    -0.46816     -0.9507    -1.34941    -1.51239    -1.35289    -0.88683    -0.23559     0.40806     0.85604       0.933     0.61791   1.006E-05
       0.18     0.56748     1.10507     1.54738     1.79218     1.72395     1.26808     0.44623    -0.59744    -1.61775    -2.33617      -2.541    -2.13047    -1.20443   1.007E-05
       0.19    -0.80916    -1.35993     -1.6686    -1.71695     -1.5321     -1.1709    -0.70758    -0.22489     0.19446     0.47968       0.596     0.51941     0.29761   1.006E-05
        0.2    -0.03936    -0.15621    -0.47883    -0.96574    -1.43642    -1.65217    -1.43732    -0.78149     0.13012     0.97937      1.4576     1.37128     0.79172   1.007E-05
       0.21     0.45215     0.99243     1.46284     1.74996     1.74206     1.37544     0.67654    -0.22238    -1.10717    -1.74177    -1.93744    -1.64171    -0.92771   1.007E-05
       0.22    -0.28956     -0.5997    -0.64111     -0.3734     0.10128     0.59232     0.91224     0.96085     0.76267     0.44239     0.13777    -0.01533    -0.03101   1.008E-05
       0.23     0.09989     0.13928     0.12044     0.10472     0.18129     0.42699     0.86479     1.43675     2.00514     2.38655     2.40552     1.97711     1.12337   1.008E-05
       0.24     0.32219     0.72268     1.02934     1.16055     1.06853     0.75711     0.28647    -0.23928     -0.6986    -0.98507    -1.02227     -0.8332    -0.45975   1.008E-05
       0.25     0.01393     0.04631     0.12712     0.22927     0.30558     0.31156     0.22438      0.0524    -0.16624    -0.37366    -0.51628    -0.51778    -0.34939   1.007E-05
       0.26    -0.33798    -0.56251    -0.80131    -1.02775    -1.15875    -1.09344    -0.77079    -0.21784     0.43777      1.0019     1.29948     1.18923     0.70749   1.007E-05
