 
 SAP2000 v20.2.0 File: MODELC26  KN, m, C Units  PAGE 1
 m/d/yy h:mm:ss
 
 HP
 
 
 T I M E   H I S T O R Y   D A T A 
 
 CASE  Hammer_excitation
 FUNCTION  Joint121:  Joint 121  Acceleration  UZ    
 FUNCTION  Joint124:  Joint 124  Acceleration  UZ    
 FUNCTION  Joint129:  Joint 129  Acceleration  UZ    
 FUNCTION  Joint133:  Joint 133  Acceleration  UZ    
 FUNCTION  Joint137:  Joint 137  Acceleration  UZ    
 FUNCTION  Joint145:  Joint 145  Acceleration  UZ    
 FUNCTION  Joint143:  Joint 143  Acceleration  UZ    
 FUNCTION  Joint148:  Joint 148  Acceleration  UZ    
 FUNCTION  Joint152:  Joint 152  Acceleration  UZ    
 FUNCTION  Joint156:  Joint 156  Acceleration  UZ    
 FUNCTION  Joint160:  Joint 160  Acceleration  UZ    
 FUNCTION  Joint164:  Joint 164  Acceleration  UZ    
 FUNCTION  Joint168:  Joint 168  Acceleration  UZ    
 FUNCTION  Input Energy:  Input Energy      
 
       TIME    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION
               Joint121    Joint124    Joint129    Joint133    Joint137    Joint145    Joint143    Joint148    Joint152    Joint156    Joint160    Joint164    Joint168 Input Energ
         0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
       0.01     3.17473     5.40881     6.34744     5.93617     4.49919     2.56305     0.65001    -0.87117    -1.83299    -2.23002    -2.14585    -1.63165    -0.83508   1.030E-05
       0.02      2.5031     4.57149     4.93488     3.50909     1.01169    -1.39934    -2.67344    -2.34155    -0.69722     1.38642     2.89987     3.04634     1.82047   1.007E-05
       0.03    -3.24964    -5.48851    -6.29705    -5.54491    -3.52402    -0.83694     1.78808     3.70801     4.54378     4.27085     3.19168     1.76653     0.54253   1.007E-05
       0.04     1.96212     3.68388     4.56038     4.44848     3.49891     2.05984     0.53274    -0.75444    -1.61248    -1.98866    -1.92342    -1.47723    -0.77338   1.007E-05
       0.05     1.10129     1.35299     1.05053     0.31151    -0.60911    -1.43628    -1.97206    -2.13854    -1.96649     -1.5548      -1.031    -0.48119    -0.06374   1.007E-05
       0.06    -2.46232     -4.6273    -5.17857    -3.88312    -1.24943     1.71085     3.92074     4.68474     3.94879     2.26386     0.48069    -0.57414    -0.62026   1.006E-05
       0.07     0.42529     1.03352     1.17461     0.75039    -0.09536    -1.05418    -1.78993    -2.07447    -1.86432    -1.29204    -0.58854    -0.05024     0.15221   1.006E-05
       0.08     2.14526     3.57346     3.70521     2.49513     0.45694    -1.57197    -2.80589    -2.85306    -1.86677    -0.43893     0.70975     1.05386     0.62158   1.006E-05
       0.09    -1.72011    -2.81471    -3.07097    -2.49254    -1.37157    -0.15919     0.71317     0.99354     0.68978     0.04311    -0.58916    -0.87605    -0.65843   1.005E-05
        0.1    -0.82068    -1.39616    -1.69439    -1.69476    -1.47294    -1.16633    -0.91016    -0.77489     -0.7377    -0.70382    -0.56931     -0.3175    -0.05368   1.006E-05
       0.11     1.59594     2.32478     2.50073     2.20967     1.65128     1.05667     0.60861     0.38997     0.37271     0.44577     0.46909     0.40267     0.23483   1.007E-05
       0.12    -0.69203    -1.00239    -0.80472    -0.15422     0.67143     1.29562     1.41613     0.94787     0.06832    -0.85659    -1.43511    -1.40773    -0.81714   1.007E-05
       0.13    -0.12463     0.02226     0.15201     0.24799     0.35404     0.55086     0.90132     1.39368     1.91714     2.28972     2.33149     1.88723     1.01731   1.007E-05
       0.14     0.86918     1.45979     1.46377     0.87691    -0.02169    -0.79797    -1.06672    -0.67681     0.21019     1.18845     1.79591     1.70828     0.97084   1.007E-05
       0.15    -0.12707     -0.0106     0.34042     0.80596     1.14315     1.09384     0.51468    -0.53065    -1.76406    -2.78072    -3.19956    -2.77215    -1.57409   1.007E-05
       0.16    -0.77394    -1.43682    -1.68163    -1.42857    -0.77935     0.03674     0.76343     1.21774     1.34566     1.21297     0.94339     0.64857     0.35454   1.006E-05
       0.17     0.06984    -0.17595    -0.60578     -1.1226    -1.55255    -1.71215    -1.48576    -0.88359    -0.05487     0.75324     1.27909     1.31506     0.83267   1.006E-05
       0.18     0.59412     1.23224     1.75245     2.02534     1.92698     1.39537      0.4785    -0.65231    -1.73538    -2.49044    -2.70502    -2.27045    -1.27917   1.006E-05
       0.19    -0.66356    -1.13077    -1.43437    -1.56158    -1.51221    -1.29421    -0.93114    -0.47415    -0.00581     0.37359     0.57701     0.53945     0.30112   1.006E-05
        0.2    -0.15842    -0.37133    -0.70787    -1.11756     -1.4528     -1.5315    -1.22926    -0.55678      0.3176     1.11756     1.56564     1.45977     0.84344   1.006E-05
       0.21     0.27001      0.6369     1.06177     1.45057     1.64491     1.49101     0.92407     0.02559    -0.97927    -1.79045    -2.14305    -1.86678    -1.04497   1.007E-05
       0.22    -0.09164    -0.26014    -0.26223    -0.06647     0.25866     0.58144     0.77182     0.76194     0.57333     0.29946     0.05461    -0.06476    -0.05537   1.007E-05
       0.23     0.16796     0.30102     0.31039     0.24097     0.20418     0.32764     0.68922     1.26381     1.90968     2.40643     2.53383     2.12177     1.19805   1.007E-05
       0.24     0.09858     0.35575     0.60324     0.76754     0.78721     0.63673     0.33968    -0.03503    -0.39289    -0.64181    -0.71857    -0.60658    -0.34088   1.007E-05
       0.25     0.17585     0.31264     0.43712     0.51736     0.51753     0.41503     0.21257    -0.05866    -0.34537    -0.58495    -0.71926    -0.67953    -0.43512   1.007E-05
       0.26    -0.26264    -0.45644     -0.6671    -0.86931    -0.99585    -0.96718    -0.73375    -0.31126      0.2092     0.68384     0.96545     0.92883     0.56851   1.006E-05
