 
 SAP2000 v20.2.0 File: MODELB28  KN, m, C Units  PAGE 1
 m/d/yy h:mm:ss
 
 HP
 
 
 T I M E   H I S T O R Y   D A T A 
 
 CASE  Hammer_excitation
 FUNCTION  Joint121:  Joint 121  Acceleration  UZ    
 FUNCTION  Joint124:  Joint 124  Acceleration  UZ    
 FUNCTION  Joint129:  Joint 129  Acceleration  UZ    
 FUNCTION  Joint133:  Joint 133  Acceleration  UZ    
 FUNCTION  Joint137:  Joint 137  Acceleration  UZ    
 FUNCTION  Joint145:  Joint 145  Acceleration  UZ    
 FUNCTION  Joint143:  Joint 143  Acceleration  UZ    
 FUNCTION  Joint148:  Joint 148  Acceleration  UZ    
 FUNCTION  Joint152:  Joint 152  Acceleration  UZ    
 FUNCTION  Joint156:  Joint 156  Acceleration  UZ    
 FUNCTION  Joint160:  Joint 160  Acceleration  UZ    
 FUNCTION  Joint164:  Joint 164  Acceleration  UZ    
 FUNCTION  Joint168:  Joint 168  Acceleration  UZ    
 FUNCTION  Input Energy:  Input Energy      
 
       TIME    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION
               Joint121    Joint124    Joint129    Joint133    Joint137    Joint145    Joint143    Joint148    Joint152    Joint156    Joint160    Joint164    Joint168 Input Energ
         0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
       0.01     3.16351     5.32753     6.23174     5.84506      4.4909     2.66391     0.73743    -0.76923    -1.78838    -2.27396    -2.30367    -1.80889    -0.97378   1.030E-05
       0.02     2.56264     4.60563     4.91343     3.42214     0.89141    -1.48913    -2.68293    -2.24866    -0.55447     1.48306     2.92401     2.99814     1.80574   1.008E-05
       0.03    -3.04695    -5.17519    -6.03036    -5.46001    -3.66367    -1.13196     1.58303     3.61719     4.61676     4.46029     3.38488     1.90513     0.61229   1.008E-05
       0.04     1.96854     3.72617     4.60978     4.46163     3.45672     1.98511     0.39939    -0.81512    -1.57665    -1.87443    -1.80336    -1.39769    -0.76472   1.008E-05
       0.05     1.17114       1.492     1.19901      0.4162    -0.58065    -1.49105    -2.05514     -2.2672    -2.11108    -1.68161    -1.08167    -0.50944    -0.09622   1.008E-05
       0.06    -2.51352    -4.79699    -5.42197     -4.1092    -1.36997      1.7363     4.11643     4.92609     4.16434     2.42735     0.52142    -0.55936    -0.63625   1.007E-05
       0.07      0.3166     0.76629     0.88354     0.59137    -0.02252    -0.76025    -1.38187    -1.75254    -1.78646    -1.51452    -1.00738    -0.48877    -0.09625   1.007E-05
       0.08      2.3122     3.83654     3.98558     2.71693     0.57667    -1.55637    -2.93607    -3.02826    -2.07081    -0.67081     0.47685     0.86073     0.53219   1.007E-05
       0.09    -1.73676    -2.82192     -3.1622    -2.75535    -1.81041    -0.66219     0.38242     0.98385     1.09125     0.78981     0.30389    -0.11912    -0.25435   1.006E-05
        0.1    -0.73503    -1.18238    -1.40954    -1.42671    -1.30568    -1.14959    -1.03216    -1.01118    -1.03263    -1.00813    -0.85415    -0.55634    -0.20652   1.007E-05
       0.11     1.68189     2.50386     2.74364     2.48306     1.91523     1.26489     0.68009     0.33182     0.19398     0.20121     0.22011     0.22469     0.14211   1.008E-05
       0.12    -0.87306    -1.46288    -1.43562    -0.78398     0.21087      1.1095      1.5632     1.31469     0.54559    -0.37268    -1.00528    -1.10134    -0.66766   1.008E-05
       0.13    -0.18137    -0.09439     0.07374     0.30399     0.58034     0.89167     1.20344      1.5197     1.76092     1.84923     1.69051     1.31118     0.71674   1.008E-05
       0.14     1.03687     1.79414     1.86309     1.22215     0.18339    -0.75551    -1.14766    -0.81088     0.08276     1.09145     1.75732     1.68914     0.97284   1.008E-05
       0.15    -0.09493     0.03185     0.28694     0.55558     0.67543     0.50703     -0.0263    -0.78945    -1.61615     -2.2527    -2.46138    -2.12296    -1.24763   1.008E-05
       0.16    -0.85932     -1.4696    -1.63129    -1.29586    -0.59657      0.2172     0.91215     1.27708     1.31573     1.12632     0.82652     0.56593     0.32193   1.007E-05
       0.17     0.17845     -0.0581    -0.47529    -0.95674    -1.34368    -1.49155    -1.30877    -0.84278    -0.20059     0.43101       0.864     0.93696     0.62066   1.007E-05
       0.18     0.51233     1.00449     1.43737     1.70929     1.69179     1.28988     0.46594    -0.56315    -1.58869    -2.32182    -2.53678    -2.13186     -1.2049   1.007E-05
       0.19     -0.7864    -1.30628    -1.58571     -1.6177     -1.4401    -1.11462    -0.68146    -0.26648     0.09474     0.34814     0.46695     0.42406     0.25224   1.006E-05
        0.2    -0.04252    -0.16742    -0.49793    -0.99105    -1.46371    -1.67314    -1.45121    -0.76296     0.18747     1.06874     1.55678     1.45429     0.83579   1.007E-05
       0.21     0.40735     0.93574     1.40153     1.68441     1.67333     1.31119     0.61522    -0.24775    -1.08601    -1.67794    -1.84469    -1.55675    -0.87847   1.008E-05
       0.22    -0.20694    -0.44964    -0.45661     -0.1912     0.24644     0.67381     0.92561     0.89975     0.64413     0.29414     -0.0126    -0.13361    -0.09547   1.008E-05
       0.23     0.03851     0.02084    -0.02574    -0.03254     0.08449     0.38789     0.89395     1.51038     2.10453     2.49312     2.50615     2.05641     1.16913   1.008E-05
       0.24     0.30025     0.67906     0.98104     1.12538     1.05733     0.76961     0.29937    -0.22671    -0.69776    -0.99979    -1.04885    -0.85997    -0.47601   1.008E-05
       0.25      0.0493      0.1207      0.2284     0.33837     0.40048     0.37264     0.23056     0.01256    -0.24127    -0.46497    -0.60294    -0.58083    -0.37939   1.008E-05
       0.26    -0.35312    -0.59437    -0.84771    -1.08624    -1.22346    -1.15336    -0.79752    -0.21206     0.48102     1.07488     1.38466      1.2598     0.74432   1.007E-05
