 
 SAP2000 v20.2.0 File: MODELC58  KN, m, C Units  PAGE 1
 m/d/yy h:mm:ss
 
 HP
 
 
 T I M E   H I S T O R Y   D A T A 
 
 CASE  Hammer_excitation
 FUNCTION  Joint121:  Joint 121  Acceleration  UZ    
 FUNCTION  Joint124:  Joint 124  Acceleration  UZ    
 FUNCTION  Joint129:  Joint 129  Acceleration  UZ    
 FUNCTION  Joint133:  Joint 133  Acceleration  UZ    
 FUNCTION  Joint137:  Joint 137  Acceleration  UZ    
 FUNCTION  Joint145:  Joint 145  Acceleration  UZ    
 FUNCTION  Joint143:  Joint 143  Acceleration  UZ    
 FUNCTION  Joint148:  Joint 148  Acceleration  UZ    
 FUNCTION  Joint152:  Joint 152  Acceleration  UZ    
 FUNCTION  Joint156:  Joint 156  Acceleration  UZ    
 FUNCTION  Joint160:  Joint 160  Acceleration  UZ    
 FUNCTION  Joint164:  Joint 164  Acceleration  UZ    
 FUNCTION  Joint168:  Joint 168  Acceleration  UZ    
 FUNCTION  Input Energy:  Input Energy      
 
       TIME    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION
               Joint121    Joint124    Joint129    Joint133    Joint137    Joint145    Joint143    Joint148    Joint152    Joint156    Joint160    Joint164    Joint168 Input Energ
         0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
       0.01     3.28197     5.59293     6.55773     6.04856     4.43314     2.36915      0.3978    -1.07906    -1.92749    -2.22117    -2.05552    -1.54907    -0.81901   1.059E-05
       0.02     2.49381     4.51474     4.94114     3.54673     1.03508    -1.32333    -2.56743    -2.13166    -0.38666     1.58354     2.84023     2.84163     1.67456   1.036E-05
       0.03    -3.30285    -5.70173    -6.66416    -5.92162    -3.74261    -0.83691     2.01961     4.03626      4.7901     4.34665     3.06292     1.55372     0.40681   1.035E-05
       0.04     2.15939     4.02057     4.92822      4.6452     3.39369     1.71717     0.08568     -1.1181    -1.75805    -1.91326    -1.69663    -1.24281    -0.65075   1.035E-05
       0.05     1.07489     1.26925      0.9608     0.30545    -0.46382    -1.14558    -1.62223    -1.85578    -1.85343    -1.63447    -1.22592    -0.71297    -0.23745   1.035E-05
       0.06    -2.50719    -4.74717     -5.4641    -4.21257    -1.46309     1.61273     3.96783     4.72832     3.86032     2.13232      0.3961    -0.61869    -0.65425   1.034E-05
       0.07     0.78084      1.6472     1.86085     1.20743    -0.06855    -1.39467    -2.31911    -2.47198    -1.89745    -1.00041    -0.14658     0.35258     0.37548   1.034E-05
       0.08     1.91228     3.11574     3.23964     2.20021     0.44054    -1.27417    -2.32291    -2.33325     -1.4782    -0.35949     0.45997     0.67782     0.37742   1.034E-05
       0.09    -1.73742    -2.85432    -3.14979    -2.58945    -1.45215    -0.21301     0.69673     0.95647       0.572    -0.14159    -0.80388    -1.06593    -0.76788   1.033E-05
        0.1     -0.5037    -0.91351    -1.24233    -1.44625    -1.50625    -1.44024     -1.2793    -1.05497    -0.79175    -0.50461    -0.20355     0.04656     0.15306   1.034E-05
       0.11     1.31904     1.81839     1.91397     1.76273     1.50822      1.2238     0.97604     0.74961     0.54378     0.38661     0.25998     0.15954     0.07529   1.035E-05
       0.12    -0.55068    -0.69855    -0.43433     0.14906       0.808        1.25     1.23114     0.68472    -0.21103      -1.097    -1.60658    -1.52958    -0.90117   1.035E-05
       0.13      0.0574      0.2683     0.34243     0.27622     0.18757     0.25512     0.61156     1.27686     2.06758     2.65759     2.76667     2.26422      1.2407   1.035E-05
       0.14     0.64351     1.03578     1.01593     0.57893    -0.05851    -0.55738    -0.66021    -0.25649     0.49278     1.22216     1.59141     1.42776     0.79919   1.035E-05
       0.15    -0.04898     0.16946     0.58725     1.04156     1.29801     1.14959     0.47251    -0.67746    -2.00401    -3.05798     -3.4435    -2.96464    -1.69989   1.035E-05
       0.16    -0.64396    -1.27413    -1.60977    -1.49251    -0.95934    -0.21956     0.53732     1.10612     1.40019      1.4555     1.31089     1.00968     0.57273   1.034E-05
       0.17    -0.01087    -0.32803    -0.76506    -1.19236    -1.46848    -1.49203    -1.20513    -0.62752     0.10173     0.76116     1.15172     1.14347     0.72204   1.034E-05
       0.18     0.58288     1.28095     1.86126     2.12256     1.94387     1.33453     0.35814    -0.79703    -1.87196    -2.60294    -2.77988    -2.32552    -1.32346   1.034E-05
       0.19    -0.50168     -0.9144    -1.25459    -1.48915    -1.56836    -1.44375    -1.09599    -0.55632     0.05515     0.56065     0.81545     0.75862     0.43816   1.034E-05
        0.2    -0.27012    -0.59558    -0.96026    -1.28147    -1.44981    -1.37365    -0.99179     -0.3397     0.42534     1.06846     1.37762     1.24608     0.72225   1.034E-05
       0.21     0.17858     0.51914     0.95106      1.3463     1.53772     1.38959     0.82868    -0.08625    -1.12058    -1.93592    -2.25192     -1.9454    -1.10146   1.035E-05
       0.22      0.0897     0.02078   6.702E-04     0.09341     0.27952     0.47128     0.59735     0.60146     0.49344     0.33909     0.19604     0.09921     0.04479   1.035E-05
       0.23     0.09922     0.19224     0.19823      0.1701      0.2008     0.38064     0.76899     1.34552     1.96949     2.41646     2.48228     2.05432     1.16453   1.035E-05
       0.24     0.03323     0.26131     0.52622     0.72361      0.7785     0.67428     0.41133     0.05009    -0.32015    -0.60715    -0.72775    -0.64606    -0.38043   1.035E-05
       0.25     0.29183     0.49804     0.62842     0.65293      0.5645      0.3834     0.14441    -0.11735    -0.35644      -0.525    -0.59613    -0.54266    -0.34574   1.035E-05
       0.26    -0.27984    -0.48738    -0.68716    -0.85295    -0.93426    -0.87828    -0.65095    -0.26135     0.20897     0.62446     0.85783     0.82241     0.51138   1.034E-05
