 
 SAP2000 v20.2.0 File: MODELB8  KN, m, C Units  PAGE 1
 m/d/yy h:mm:ss
 
 HP
 
 
 T I M E   H I S T O R Y   D A T A 
 
 CASE  Hammer_excitation
 FUNCTION  Joint121:  Joint 121  Acceleration  UZ    
 FUNCTION  Joint124:  Joint 124  Acceleration  UZ    
 FUNCTION  Joint129:  Joint 129  Acceleration  UZ    
 FUNCTION  Joint133:  Joint 133  Acceleration  UZ    
 FUNCTION  Joint137:  Joint 137  Acceleration  UZ    
 FUNCTION  Joint145:  Joint 145  Acceleration  UZ    
 FUNCTION  Joint143:  Joint 143  Acceleration  UZ    
 FUNCTION  Joint148:  Joint 148  Acceleration  UZ    
 FUNCTION  Joint152:  Joint 152  Acceleration  UZ    
 FUNCTION  Joint156:  Joint 156  Acceleration  UZ    
 FUNCTION  Joint160:  Joint 160  Acceleration  UZ    
 FUNCTION  Joint164:  Joint 164  Acceleration  UZ    
 FUNCTION  Joint168:  Joint 168  Acceleration  UZ    
 FUNCTION  Input Energy:  Input Energy      
 
       TIME    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION    FUNCTION
               Joint121    Joint124    Joint129    Joint133    Joint137    Joint145    Joint143    Joint148    Joint152    Joint156    Joint160    Joint164    Joint168 Input Energ
         0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.
       0.01     3.29306     5.54033     6.41985     5.91845       4.389     2.45689     0.61257    -0.83974    -1.78653     -2.2281    -2.19923    -1.74519    -0.95435   1.059E-05
       0.02     2.66808     4.75669      5.0841       3.496     0.79199    -1.63547    -2.76174    -2.23019    -0.47085     1.56017      2.8674     2.88223     1.69774   1.037E-05
       0.03    -3.10427    -5.36201    -6.39531    -5.79738    -3.82766    -1.08653     1.70991     3.84908     4.84436     4.59363     3.40106     1.84522     0.55359   1.036E-05
       0.04     2.05006     3.84144     4.71608     4.50626      3.3951      1.8814     0.38499    -0.79802    -1.54041    -1.84558    -1.77498    -1.39508    -0.77108   1.036E-05
       0.05     1.21874     1.51228     1.22281     0.43416    -0.54703    -1.43006    -2.02427    -2.25712    -2.15186    -1.78473    -1.25508    -0.68023    -0.20374   1.036E-05
       0.06    -2.46426    -4.72948    -5.48293    -4.16138    -1.31566     1.81105     4.11426     4.89031     4.10804     2.36728      0.5735    -0.50848    -0.60197   1.035E-05
       0.07     0.43259      0.9809      1.1182     0.68728    -0.15841    -1.05029    -1.70394    -1.94856    -1.77394    -1.30556    -0.73491    -0.24693     0.02346   1.035E-05
       0.08     2.20627     3.65984     3.80964     2.54002     0.39771    -1.66169    -2.86769    -2.87475    -1.88577     -0.5122      0.5523     0.88227     0.52888   1.035E-05
       0.09    -1.63564    -2.66483    -2.98968    -2.52043    -1.51584    -0.36822     0.55189     0.99245     0.89988      0.4249    -0.14752    -0.51568     -0.4779   1.034E-05
        0.1    -0.78773      -1.336    -1.64329    -1.67966    -1.51507    -1.27748    -1.07647    -0.96472    -0.91651    -0.85043    -0.68706    -0.41314    -0.11998   1.035E-05
       0.11     1.56589      2.2807     2.48477     2.25866     1.79918     1.26806     0.81544     0.52228     0.39401     0.37577      0.3827     0.33684      0.2013   1.036E-05
       0.12    -0.66324    -1.02193    -0.88069    -0.26097     0.57024     1.22813     1.39488     0.96913     0.11904    -0.79025    -1.36324    -1.35861    -0.80619   1.036E-05
       0.13    -0.17287     -0.0791     0.03854     0.18667      0.3758     0.64042     1.00791     1.44826     1.86172     2.10473     2.04528     1.62329      0.8883   1.036E-05
       0.14     0.87224     1.48479     1.53306     0.93823     0.01168    -0.75185    -0.96791    -0.50764     0.43172     1.41329     1.96643     1.81634     1.02852   1.036E-05
       0.15    -0.03854     0.16809     0.49707     0.81867       0.928     0.69238     0.04824    -0.90957    -1.93752    -2.71613    -2.95965    -2.52076    -1.45122   1.036E-05
       0.16     -0.7774    -1.39343     -1.5772    -1.23752    -0.49811     0.32448     0.97461     1.29913     1.29305     1.07053     0.78272     0.52811     0.30106   1.035E-05
       0.17    -0.00652     -0.3773    -0.86234    -1.33247    -1.62587     -1.6397    -1.31284    -0.68663     0.09322     0.81137     1.24727     1.24941     0.79318   1.035E-05
       0.18     0.59127     1.22526     1.73456     1.96748     1.80185     1.23046     0.30742    -0.79628    -1.82589    -2.51297     -2.6586     -2.2001    -1.23609   1.035E-05
       0.19    -0.63121    -1.04823    -1.27375     -1.3329    -1.23557    -1.01747    -0.71366    -0.36823    -0.03694     0.21895     0.34914     0.33424     0.19756   1.035E-05
        0.2     -0.2363    -0.52607    -0.94394    -1.39705    -1.73597    -1.77475    -1.38208    -0.58331     0.41704     1.29718     1.74472     1.59474     0.91585   1.035E-05
       0.21     0.35107     0.84215     1.32751     1.65181     1.68867     1.38103     0.72736    -0.15426     -1.0471    -1.70122    -1.91932    -1.62932    -0.91552   1.036E-05
       0.22    -0.08314    -0.24156    -0.19815     0.06674     0.46791     0.80254     0.91922      0.7654     0.41227     0.01727    -0.25501    -0.31398    -0.18616   1.036E-05
       0.23     0.03636     0.02601    -0.03408    -0.05882     0.04079     0.32331     0.81788     1.46531     2.11489      2.5603     2.60681     2.14686     1.21486   1.036E-05
       0.24     0.16762     0.48409     0.76276     0.89664     0.83677     0.61333      0.2711    -0.11054     -0.4417     -0.6479    -0.68884     -0.5652    -0.31441   1.036E-05
       0.25     0.15905     0.31773     0.48459     0.58951     0.59321      0.4688     0.21852    -0.11533    -0.45972    -0.72973    -0.84964    -0.76991    -0.47734   1.036E-05
       0.26    -0.28429    -0.48758    -0.70985    -0.91785     -1.0423    -0.99297    -0.71053    -0.21516     0.38006     0.89836     1.16294     1.06967     0.63583   1.035E-05
